id,name,description,address,locales,website,phone,lat,long,photo,new,secondhand,charity,open,checked,rgl,twitter,elweguardian,leytonstoner,londonist,cgc,londonbooks,tol,bookdealer,reading_matters,blog,topfloorflat,thebookguide,harringayonline,rttimes,bluestocking,bookseller,hornseyroad,hackneycitizen,peckhampeculiar,yelp,deptforddame,getwestlondon,dalemcgowan,dg,londonse1,greenwichphantom,londonstuff,hamhigh,andrewwhitehead,timeout,guardian,robaroundbooks,flickr,bibliophilicblogger,inews,spitalfieldslife,foodiefoodie,secentral,kenningtonrunoff,ft,foodiebugle,lauraashley,pandorian,tiredoflondon,bookloverslondon,abebooks,ianvisits,brockleycentral
spink-and-sons-southampton-row,Spink and Sons,"Basically a coin dealer, but they also sell books about coins and stuff.","69 Southampton Row, WC1B 4ET",,https://www.spink.com/,,51.520294,-0.12292,https://www.flickr.com/photos/kake_pugh/8278086074/,unknown,unknown,false,true,December 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stanfords-covent-garden,Stanfords,"Famous map shop.  Previously at 12-14 Long Acre (<a href=""https://flickr.com/photos/55935853@N00/3229310783/"">photo</a>) but moved to Mercer Walk in early 2019.","7 Mercer Walk, Covent Garden, WC2H 9FA",,http://www.stanfords.co.uk/,,51.513076,-0.12547736,,unknown,unknown,false,true,January 2019,"https://london.randomness.org.uk/wiki.cgi?Stanfords,_Covent_Garden",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stephen-foster-bookshop,Stephen Foster Bookshop,,"95 Bell Street, NW1 6TL.",,http://www.95bellstreet.com/,,51.52219,-0.165696,https://www.flickr.com/photos/kake_pugh/3685320785/,unknown,unknown,false,true,July 2009,,,,,,,http://londonbooks.tumblr.com/post/117416231601/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stephen-poole-fine-books-cecil-court,Stephen Poole Fine Books,"Specialist in modern first editions.  Located on <a href=""http://cecilcourt.co.uk/"">Cecil Court</a>, a small lane running between Charing Cross Road and St Martin's Lane with several other specialist/rare/antiquarian bookshops.","10 Cecil Court, Covent Garden, WC2N 4HE",,,020 7836 0999,51.510749,-0.127703,https://www.flickr.com/photos/kake_pugh/30519769202/,unknown,unknown,false,true,,,,,,,,http://londonbooks.tumblr.com/post/119937790910/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stoke-newington-bargain-bookshop,Stoke Newington Bargain Bookshop,Remaindered and discount books from the people behind the Stoke Newington Bookshop at number 159.,"153 Stoke Newington High Street, N16 0NY",,http://www.stokenewingtonbookshop.co.uk/,,51.561012,-0.074179,,unknown,unknown,false,true,December 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stoke-newington-bookshop,Stoke Newington Bookshop,,"159 Stoke Newington High Street, N16 0NY",,http://www.stokenewingtonbookshop.co.uk/,,51.561306,-0.074222,https://flickr.com/photos/55935853@N00/2980818542/,unknown,unknown,false,true,December 2012,,StokeyBookshop,,,http://londonist.com/2009/10/biblio-text_stoke_newington_booksho.php,,http://londonbooks.tumblr.com/post/127379603991/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swan-books-upminster,Swan Books,"After eight decades of trading, Swan Books <a href=""https://twitter.com/SwanBooks/status/1218307375502893057"">closed down for good</a> in January 2020.","27 Corbets Tey Road, RM14 2AR",,,,51.554955,0.24878,https://www.flickr.com/photos/kake_pugh/3638325988/,true,false,false,false,September 2017,https://london.randomness.org.uk/wiki.cgi?Swan_Books,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swedenborg-society-bookshop,Swedenborg Society Bookshop,,"20-21 Bloomsbury Way, WC1A 2TH",,http://www.swedenborg.org.uk/,,51.518066,-0.123103,https://www.flickr.com/photos/rjw1/8513109700/,unknown,unknown,false,true,February 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tales-on-moon-lane,Tales on Moon Lane,Children's books.,"25 Half Moon Lane, Herne Hill, SE24 9JU",,http://talesonmoonlane.co.uk/,,51.453001,-0.099868968,https://www.flickr.com/photos/kake_pugh/29073848892/,unknown,unknown,false,true,August 2016,,talesonmoonlane,,,,,http://londonbooks.tumblr.com/post/131043079586/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taschen,Taschen,,"12 Duke Of York Square, SW3 4LY",,http://www.taschen.com/pages/en/stores/19915.store_london.1.htm,,51.491451,-0.1594045,,unknown,unknown,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tate-modern-bookshop,Tate Modern Bookshop,,"Bankside, SE1 9TG",,https://shop.tate.org.uk/visitourshops.html,,51.5077055553573,-0.0993807479910569,,true,unknown,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenderbooks-cecil-court,Tenderbooks,"Art bookshop located on <a href=""http://cecilcourt.co.uk/"">Cecil Court</a>, a small lane running between Charing Cross Road and St Martin's Lane with several other specialist/rare/antiquarian bookshops.","6 Cecil Court, Covent Garden, WC2N 4HE",,http://tenderbooks.co.uk/,020 7379 9464,51.510752,-0.127485,https://www.flickr.com/photos/kake_pugh/30004559434/,,,,true,October 2016,,,,,,,http://londonbooks.tumblr.com/post/150252714005/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
this-shop-rocks,This Shop Rocks,Closed down by August 2019.  This was a second-hand and vintage shop with a second-hand bookshop in the basement.,"131 Brick Lane, E1 6SE",,,,51.523689,-0.071484491,https://www.flickr.com/photos/kake_pugh/9977936895/,false,true,false,false,September 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tindley-and-everett-cecil-court,Tindley and Everett,"Specialist in 20th century literature.  Located on <a href=""http://cecilcourt.co.uk/"">Cecil Court</a>, a small lane running between Charing Cross Road and St Martin's Lane with several other specialist/rare/antiquarian bookshops.","4 Cecil Court, Covent Garden, WC2N 4HE",,,,51.510752,-0.127362,https://www.flickr.com/photos/kake_pugh/30519770152/,,,,true,October 2016,,,,,,,http://londonbooks.tumblr.com/post/151231035166/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti-pi-tin-stoke-newington,Ti Pi Tin,Independently- and self-published artists' books and zines.,"47 Stoke Newington High Street, N16 8EL",,http://www.tipitin.com/,,51.558527,-0.074460402,,,,,true,,,tipitinbooks,,,,,http://londonbooks.tumblr.com/post/145447149806/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travelling-through-waterloo,Travelling Through...,"Travel bookshop and cafe.  <a href=""https://mailchi.mp/197887c50f8f/may-events-at-travelling-through-1614369"">Closed down at the end of May 2019</a>.","131 Lower Marsh, Waterloo, SE1 7AE",,,,51.500375,-0.11380036,https://www.flickr.com/photos/kake_pugh/21158942026/,unknown,unknown,false,false,November 2017,,,,,,,http://londonbooks.tumblr.com/post/119176903061/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.tiredoflondontiredoflife.com/2015/04/buy-books-at-travelling-through.html,,,,
travis-and-emery-cecil-court,Travis & Emery,"New and secondhand sheet music and music-related books.  Located on <a href=""http://cecilcourt.co.uk/"">Cecil Court</a>, a small lane running between Charing Cross Road and St Martin's Lane with several other specialist/rare/antiquarian bookshops.","17 Cecil Court, Covent Garden, WC2N 4EZ",,http://www.travis-and-emery.com/,020 7240 2129,51.510691,-0.127878,https://www.flickr.com/photos/kake_pugh/30519767242/,true,true,false,true,October 2016,,,,,,,http://londonbooks.tumblr.com/post/120550908661/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
treadwells-offstage-books,Treadwell's (and Offstage Books),"""Cultural history and esoteric belief"".  Previously on Tavistock Street (<a href=""http://www.flickr.com/photos/kake_pugh/4448330523/"">photo</a>).","33 Store Street, WC1E 7BS",,http://www.treadwells-london.com/,,51.519928,-0.131181,,unknown,unknown,false,true,,,,,,,,http://londonbooks.tumblr.com/post/138937725391/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trinity-hospice-bookshop,Trinity Hospice Bookshop,,"31 Kensington Church Street, W8 4LL",,,,51.503586,-0.191976,,unknown,unknown,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turn-the-page,Turn The Page,"New and secondhand bookshop run by the owner of now-closed <a href=""http://londonbookshops.org/shops/my-back-pages-balham.html"">My Back Pages</a>.  However this itself has also now closed.","575 Garratt Lane, Earlsfield, SW18 4ST",,,020 8605 2290,51.439736,-0.18668135,,true,true,false,false,,,TTPbookshop,,,,,http://londonbooks.tumblr.com/post/114517809091/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://metrolondonguides.wordpress.com/2014/07/04/turn-the-page-bookshop/,,,
two-jays-bookshop-edgware,Two Jays Bookshop,"<a href=""http://web.archive.org/web/20171007083038/http://www.inprint.co.uk/thebookguide/shops/news.php"">According to The Book Guide</a>, Two Jays closed in late 2013 after 37 and a half years in business.","119 High Street, Edgware, HA8 7DB",,,,51.611553,-0.280538,https://flickr.com/photos/kake_pugh/2910907296/,unknown,true,false,false,October 2011,https://london.randomness.org.uk/wiki.cgi?Two_Jays_Bookshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-and-a-reading-rooms,V & A Reading Rooms,"Self-described as a ""pop-up bookshop and wine bar"", this has now closed.","8 Exhibition Road, SW7 2HF",,http://web.archive.org/web/20110924185146/http://www.vandareadingrooms.co.uk:80/,,51.494999,-0.173292,,unknown,unknown,false,false,,,,,,,,,http://www.tiredoflondontiredoflife.com/2011/05/browse-victoria-and-albert-reading.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanilla-black-kennington,Vanilla Black Coffee and Books,"New bookshop and cafe in the old premises of <a href=""kennington-bookshop.html"">the Kennington Bookshop</a>.","306-308 Kennington Road, SE11 4LD",,,,51.486713,-0.111794,,true,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kenningtonrunoff.com/vanilla-black-coffee-and-books/,,,,,,,,,
victoria-park-books,Victoria Park Books,"Children's bookshop.  <a href=""https://twitter.com/VictoriaParkBks/status/626791395949461505"">Closed down</a> in August 2015.","174 Victoria Park Road, Hackney, E9 7HD",,http://web.archive.org/web/20161018095427/http://www.victoriaparkbooks.co.uk/,,51.538219,-0.044033021,,unknown,unknown,false,false,,,VictoriaParkBks,,,,,http://londonbooks.tumblr.com/post/112720479801/,,,,,,,,,,,,http://hackneycitizen.co.uk/2015/09/08/victoria-park-books-closed-story-habit-launches/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
village-bookshop-woodford-green,Village Bookshop (Woodford),,"475 High Road, IG8 0XE",,http://www.thevillagebookshop.co.uk/,,51.610104,0.021715,https://www.flickr.com/photos/kake_pugh/34745142864/,true,false,false,true,June 2017,https://london.randomness.org.uk/wiki.cgi?Village_Bookshop,VillageBookshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
village-books-wandsworth-common,Village Books (Wandsworth Common),"Sister bookshop to <a href=""/shops/dulwich-village-books.html"">Dulwich Village Books</a>. Formerly called Beckett's Bookshop.","6 Bellevue Road, SW17 7EG",,https://www.facebook.com/villagebooksdulwich,,51.445621,-0.165932,,true,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w4-love-books-chiswick,W4 Love Books,"Previously the Chiswick Bookshop (see <a href=""http://londonbooks.tumblr.com/post/144745732481/"">londonbooks.tumblr.com entry</a>), it relaunched with a new name and new management in late 2016.","12 Turnham Green Terrace, Chiswick, W4 1QP",,,,51.493275,-0.2552252,https://www.flickr.com/photos/kake_pugh/31746816374/,true,unknown,false,true,January 2017,,W4LoveBooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w-and-a-houben,W & A Houben,"<a href=""http://www.thebookseller.com/news/lion-unicorn-booksellers-open-alligators-mouth"">Closed for good</a> in August 2014.","2 Church Court, TW9 1JL",,,,51.460533,-0.304152,https://www.flickr.com/photos/kake_pugh/14863995906/,unknown,unknown,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walden-books,Walden Books,,"38 Harmood Street, NW1 8DP",,,,51.544292,-0.147028,,unknown,unknown,false,true,,,,,,,,,http://www.tiredoflondontiredoflife.com/2014/05/browse-at-walden-books.html,,,,,,,,,,,,,,,,,,,,,,,,,,,http://bibliophilicblogger.blogspot.com/2009/04/londons-second-hand-book-shops-no-1.html,,,,,,,,,,,,http://www.abebooks.com/walden-books-london/504559/sf,,
watermark-books-kings-cross,Watermark Books,"<a href=""https://www.thebookseller.com/news/watermark-kings-cross-close"">Closed down at the end of July 2015</a>.",King's Cross Station,,,,51.532104,-0.123719,,true,unknown,false,false,,,,,,,,,http://www.tiredoflondontiredoflife.com/2012/06/buy-books-at-watermark.html,,,,,,,,,http://www.thebookseller.com/news/watermark-lands-kings-cross.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterstones-barnet,Waterstones (Barnet),,"Unit 2, Spires Shopping Centre, Barnet, EN5 5XY",,https://www.waterstones.com/bookshops/barnet,020 8449 8229,51.655226,-0.20241921,https://www.flickr.com/photos/kake_pugh/34738643492/,true,unknown,false,true,May 2017,,WaterstonesBarn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterstones-cabot-place,"Waterstones (Cabot Place, Canary Wharf)",,"Cabot Place East, E14 4QT",,http://www.waterstones.com/,,51.505192,-0.021671779,,true,unknown,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterstones-chesham,Waterstones (Chesham),,"54 The Broadway, High Street, HP5 1EG",,,,51.705853,-0.612434,https://www.flickr.com/photos/kake_pugh/3975852316/,true,unknown,false,true,October 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterstones-croydon,Waterstones (Croydon),,"Unit 63-64, Trinity Court, Whitgift Centre, CR0 1UX",,http://www.waterstones.com/,,51.3760807665271,-0.0994493523210564,https://www.flickr.com/photos/kake_pugh/9104940879/,true,unknown,false,true,April 2017,,WaterstonesCroy,,,,"http://croydon.randomness.org.uk/wiki.cgi?Waterstones,_63-64_Whitgift_Centre",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterstones-gower-street,Waterstones (Gower Street),,"82 Gower Street, WC1E 6EQ",,http://www.waterstones.com/waterstonesweb/navigate.do?pPageID=200006,,51.522376,-0.13244131,,true,unknown,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterstones-greenwich,Waterstones (Greenwich),,"51 Greenwich Church Street, SE10 9BL",,http://www.waterstones.com/,,51.481779,-0.0102617,https://www.flickr.com/photos/kake_pugh/9368722246/,true,unknown,false,true,February 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterstones-jubilee-place,"Waterstones (Jubilee Place, Canary Wharf)","<a href=""https://twitter.com/waterstonesjp/status/1009865750864187393"">Closed down for good</a> in July 2018.","45 Bank Street, E14 5NY",,http://www.waterstones.com/,,51.503029,-0.018589586,,true,unknown,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterstones-kensington-high-street,Waterstones (Kensington High Street),,"193 Kensington High Street, W8 6SH",,http://www.waterstones.com/,,51.49995,-0.1952257,https://www.flickr.com/photos/kake_pugh/38044289834/,true,unknown,false,true,November 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterstones-london-wall,Waterstones (London Wall),,"54-55 London Wall, EC2M 5RA",,http://www.waterstones.com/,,51.516975,-0.087461,https://www.flickr.com/photos/kake_pugh/3749233569/,unknown,unknown,false,true,July 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterstones-notting-hill,Waterstones (Notting Hill),The entrance is actually on Kensington Church Street.,"39-41 Notting Hill Gate, W11 3JQ",,http://www.waterstones.com/,,51.509003,-0.19542763,https://www.flickr.com/photos/kake_pugh/9892218735/,true,unknown,false,true,March 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterstones-piccadilly,Waterstones (Piccadilly),,"203-206 Piccadilly, W1J 9LE",,http://www.waterstones.com/waterstonesweb/navigate.do?pPageID=200003,,51.509197,-0.136117,https://www.flickr.com/photos/kake_pugh/3687662346/,true,unknown,false,true,July 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterstones-richmond,Waterstones (Richmond),,"2-6 Hill Street, Richmond, TW9 1TN",,https://www.waterstones.com/bookshops/richmond,020 8332 1600,51.459469,-0.30613044,https://www.flickr.com/photos/kake_pugh/33814040174/,,,,true,May 2017,,WaterstonesRich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterstones-romford,Waterstones (Romford),,"Lockwood Walk, Liberty Shopping Centre, Romford, RM1 3RJ",,http://www.waterstones.com/,01708 747482,51.577211,0.18341522,https://www.flickr.com/photos/kake_pugh/11119298945/,true,unknown,false,true,November 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterstones-twickenham,Waterstones (Twickenham),,"19 King Street, Twickenham, TW1 3SD",,http://www.waterstones.com/,020 8744 2807,51.445888,-0.32872041,https://www.flickr.com/photos/kake_pugh/37014226812/,true,unknown,false,true,September 2017,,TwickenhamWat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watkins-books-cecil-court,Watkins Books,"Esoteric bookshop on <a href=""http://cecilcourt.co.uk/"">Cecil Court</a>, a small lane running between Charing Cross Road and St Martin's Lane with several other specialist/rare/antiquarian bookshops.","19-21 Cecil Court, Covent Garden, WC2N 4EZ",,http://www.watkinsbooks.com/,020 7836 2182,51.51069,-0.127976,https://www.flickr.com/photos/kake_pugh/30004563224/,true,true,false,true,October 2016,,,,,,,http://londonbooks.tumblr.com/post/133260173646/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wellington-arch-bookshop,Wellington Arch Bookshop,,"Wellington Arch, Hyde Park Corner",,,,51.502545,-0.15079835,,true,unknown,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ianvisits.co.uk/blog/2012/05/10/a-bookshop-has-opened-inside-hyde-park-corners-wellington-arch/,
wellspring-bookshop,Wellspring Bookshop,"Closed in June 2015, but continued to trade online.","5 New Oxford Street, WC1A 1BA",,http://www.wellspringbookshop.co.uk/,,51.517178,-0.123674,https://www.flickr.com/photos/kake_pugh/6447218629/,unknown,unknown,false,false,February 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
west-end-lane-books,West End Lane Books,,"277 West End Lane, NW6 1QS",,http://welbooks.co.uk/the_shop/,,51.550564,-0.191724,https://www.flickr.com/photos/kake_pugh/15202876157/,unknown,unknown,false,true,September 2014,,WELBooks,,,http://londonist.com/2009/03/biblio-text_west_end_lane_books.php,,http://londonbooks.tumblr.com/post/118303565181/,http://www.tiredoflondontiredoflife.com/2011/09/buy-books-at-west-end-lane-books.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whsmiths-croydon,WHSmiths (Croydon),,"34 North End, CR0 1UB",,http://www.whsmith.co.uk/,,51.3747698985094,-0.100667160692658,https://www.flickr.com/photos/kake_pugh/7147931631/,true,false,false,true,April 2017,,,,,,"http://croydon.randomness.org.uk/wiki.cgi?WHSmith,_34_North_End",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whsmith-victoria-station,WHSmith (Victoria Station),,"Victoria Station, SW1V 1JT",,http://www.whsmith.co.uk/,,51.495747,-0.14475308,https://www.flickr.com/photos/kake_pugh/8277876635/,true,false,false,true,December 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wildy-and-sons,Wildy & Sons Ltd,Law books.,"Lincoln's Inn Archway, Carey Street, WC2A 2JD",,http://www.wildy.com/,,51.515179,-0.112824,https://www.flickr.com/photos/rjw1/13971393041/,true,unknown,false,true,October 2013,,,,,,,http://londonbooks.tumblr.com/post/149262544971/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
willesden-bookshop,Willesden Bookshop,"Multicultural children's books.  Previously at the Willesden Green Library Centre, 95 High Road, NW10 4QU.","c/o 9 Highgate High Street, N6 5JR",,http://willesdenbookshop.co.uk/,,51.570242,-0.146111,,true,unknown,false,true,,,,,,,,,http://www.tiredoflondontiredoflife.com/2011/12/buy-books-at-willesden-bookshop.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wimbledon-books-and-music,Wimbledon Books,Formerly known as Wimbledon Books and Music.,"40 High Street, SW19 5AU",,http://www.wimbledonbooks.co.uk/,,51.425385,-0.22037,https://www.flickr.com/photos/rjw1/14194802098/,true,false,false,true,June 2014,,WimbledonBooks,,,,,http://londonbooks.tumblr.com/post/137472359991/,,,,,,,,,,,,,,http://www.yelp.co.uk/biz/wimbledon-books-and-music-london,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wood-street-bookshop,Wood Street Non-Fiction Secondhand Book Shop,Closed down by March 2018.,"118 Wood Street, Walthamstow, E17 3HX",,,,51.58786,-0.003969267,,unknown,true,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
woolfson-and-tay-bankside,Woolfson & Tay,"Closed down in January 2014.  It was previously at Bermondsey Square (<a href=""http://www.flickr.com/photos/rjw1/8360423241/"">photo</a>), but relocated to Bankside in April 2013.","39 Bear Lane, Bankside, London, SE1 0UH",,http://woolfsonandtaybookshop.weebly.com/,,51.504893,-0.10195264,https://www.flickr.com/photos/kake_pugh/9260633677/,true,unknown,false,false,,,woolfsonandtay,,,http://londonist.com/2010/09/biblio-text_woolfson_tay.php,,,,,,,,,,,,,,,,,,,,http://diamondgeezer.blogspot.co.uk/2013/04/woolfson-tay.html,http://www.london-se1.co.uk/news/view/4799,,,,,,,,,,,,,,,,,,,,,,,
word-new-cross,The Word,Academic bookshop which mainly stocks books on the reading lists of nearby Goldsmiths College.  It opened in September 2016.,"314 New Cross Road, SE14 6AF",,http://www.wordbookshop.co.uk/,020 8355 9378,51.475538,-0.03713344,https://www.flickr.com/photos/kake_pugh/33493636994/,true,,false,true,September 2019,,,,,,,http://londonbooks.tumblr.com/post/153471767356/the-word-se14-very-pleased-to-report-on-this,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://brockleycentral.blogspot.com/2016/08/coming-soon-word.html
works-barnet,The Works (Barnet),Discount books.,"Unit 9, Spires Shopping Centre, Barnet, EN5 5XY",,https://www.theworks.co.uk/store/0653_barnet,020 8441 1753,51.655419,-0.20326678,https://www.flickr.com/photos/kake_pugh/34514773960/,unknown,unknown,false,true,May 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
works-croydon,"The Works (Whitgift Centre, Croydon)",Discount books.,"Unit 1105, Upper Mall, Whitgift Centre, Croydon, CR0 1UY",,https://www.theworks.co.uk/store/0309_croydon,,51.3762967235963,-0.10057523338028,https://www.flickr.com/photos/kake_pugh/9107759359/,unknown,unknown,false,true,April 2017,,,,,,"http://croydon.randomness.org.uk/wiki.cgi?The_Works,_1105_Whitgift_Centre",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
works-croydon-north-end,"The Works (North End, Croydon)",Discount books.,"145-147 North End, Croydon, CR0 1TN",,https://www.theworks.co.uk/store/1058_croydon,,51.377547,-0.1023889,https://www.flickr.com/photos/kake_pugh/41992827304/,,,,true,June 2018,,,,,,"http://croydon.randomness.org.uk/wiki.cgi?The_Works,_145-147_North_End",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
works-twickenham,The Works (Twickenham),Discount books.,"1a King Street, Twickenham, TW1 3SD",,https://www.theworks.co.uk/store/0908_twickenham,020 8744 0119,51.446271,-0.32810886,https://www.flickr.com/photos/kake_pugh/36788466180/,unknown,unknown,false,true,September 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
worlds-end-bookshop-chelsea,World's End Bookshop,,"357 Kings Road, SW3 5ES",,,020 7352 9376,51.483883,-0.176682,https://www.flickr.com/photos/kake_pugh/15714748716/,unknown,unknown,false,true,October 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amwell-book-company,Amwell Book Company,"Previously at 53 Amwell Street, EC1R 1UR, this bookshop <a href=""http://web.archive.org/web/20111004014317/http://www.islingtontribune.com:80/news/2011/sep/amwell-bookshop-loses-battle-survive-hectic-age-online-browsers"">closed to drop-in visitors</a> at the beginning of October 2011 and now trades online only.","53 Amwell Street, EC1R 1UR",,http://www.amwellbookcompany.co.uk/,,51.529465,-0.110614,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eastcote-bookshop,Eastcote Bookshop,Now closed.,156-160 Field End Road HA5 1RH,,,,51.578201,-0.399499,https://www.flickr.com/photos/kake_pugh/3532427672/,,,,false,,https://london.randomness.org.uk/wiki.cgi?Eastcote_Bookshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kilburn-bookshop,Kilburn Bookshop,"<a href=""http://www.bookbrunch.co.uk/index.php?option=com_content&amp;view=article&amp;id=4800:after-30-years-the-kilburn-bookshop-is-forced-to-close&amp;catid=927:bookselling&amp;Itemid=117"">Closed at the end of March 2010</a>.","8 Kilburn Bridge, NW6 6HT",,,,51.537113,-0.192862,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prosperos-books,Prospero's Books,"<a href=""http://web.archive.org/web/20110107015916/http://www.thebookseller.com:80/news/141121-page.html"">Closed for good</a> in December 2010.","32 The Broadway, N8 9SU.",,,,51.579285,-0.123425,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree-of-life-tottenham,Tree of Life Books,"<a href=""http://www.brucecastlenews.com/2012/09/tree-of-life-books-tottenham-high-road.html"">Opened in late 2012</a>, but now closed again.","677 Tottenham High Road, N17 8AD",,,,51.600373,-0.068020418,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new-leaf-bookshop-pinner,New Leaf Bookshop,Incorporating The Children's Bookshop.  Closed down by August 2015.,"1 Red Lion Parade, HA5 3JD",,,,51.594322,-0.38253585,,true,unknown,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
